zip_code,COUNT PARTICIPANTS,COUNT FEMALE,PERCENT FEMALE,COUNT MALE,PERCENT MALE,COUNT GENDER UNKNOWN,PERCENT GENDER UNKNOWN,COUNT GENDER TOTAL,PERCENT GENDER TOTAL,COUNT PACIFIC ISLANDER,PERCENT PACIFIC ISLANDER,COUNT HISPANIC LATINO,PERCENT HISPANIC LATINO,COUNT AMERICAN INDIAN,PERCENT AMERICAN INDIAN,COUNT ASIAN NON HISPANIC,PERCENT ASIAN NON HISPANIC,COUNT WHITE NON HISPANIC,PERCENT WHITE NON HISPANIC,COUNT BLACK NON HISPANIC,PERCENT BLACK NON HISPANIC,COUNT OTHER ETHNICITY,PERCENT OTHER ETHNICITY,COUNT ETHNICITY UNKNOWN,PERCENT ETHNICITY UNKNOWN,COUNT ETHNICITY TOTAL,PERCENT ETHNICITY TOTAL,COUNT PERMANENT RESIDENT ALIEN,PERCENT PERMANENT RESIDENT ALIEN,COUNT US CITIZEN,PERCENT US CITIZEN,COUNT OTHER CITIZEN STATUS,PERCENT OTHER CITIZEN STATUS,COUNT CITIZEN STATUS UNKNOWN,PERCENT CITIZEN STATUS UNKNOWN,COUNT CITIZEN STATUS TOTAL,PERCENT CITIZEN STATUS TOTAL,COUNT RECEIVES PUBLIC ASSISTANCE,PERCENT RECEIVES PUBLIC ASSISTANCE,COUNT NRECEIVES PUBLIC ASSISTANCE,PERCENT NRECEIVES PUBLIC ASSISTANCE,COUNT PUBLIC ASSISTANCE UNKNOWN,PERCENT PUBLIC ASSISTANCE UNKNOWN,COUNT PUBLIC ASSISTANCE TOTAL,PERCENT PUBLIC ASSISTANCE TOTAL,incident_address,borough,community_board,police_precinct,city_council_district,bbl,created_date,status,resolution_action,closed_date,x_coordinate,y_coordinate,latitude,longitude,census_tract,bin,nta,location
11214,10,7,0.7,3,0.3,0,0,10,100,0,0.0,0,0.0,0,0.0,5,0.5,4,0.4,1,0.1,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,2,0.2,8,0.8,0,0,10,100,1669 79 STREET,BROOKLYN,11 BROOKLYN,Precinct 62,43,3062590048,2018-01-23T00:00:00,Open,Site to be cleaned.,,983780,162660,40.613141,-74.001693, 182  ,3162098,Bensonhurst West,"[None, '40.613141', '-74.001693', None, False]"
11214,10,7,0.7,3,0.3,0,0,10,100,0,0.0,0,0.0,0,0.0,5,0.5,4,0.4,1,0.1,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,2,0.2,8,0.8,0,0,10,100,2274 86 STREET,BROOKLYN,11 BROOKLYN,Precinct 62,47,3063830043,2018-01-12T00:00:00,Open,Site downloaded for cleaning,,986468,158173,40.600825,-73.992013, 296  ,3167176,Bensonhurst West,"[None, '40.600825', '-73.992013', None, False]"
11214,10,7,0.7,3,0.3,0,0,10,100,0,0.0,0,0.0,0,0.0,5,0.5,4,0.4,1,0.1,0,0.0,0,0.0,10,100,0,0.0,10,1.0,0,0.0,0,0,10,100,2,0.2,8,0.8,0,0,10,100,2308 86 STREET,BROOKLYN,11 BROOKLYN,Precinct 62,47,3068610041,2018-01-12T00:00:00,Open,Site downloaded for cleaning,,986650,158027,40.600424,-73.991357, 300  ,3185415,Bensonhurst East,"[None, '40.600424', '-73.991357', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,181 7 AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010760004,2018-01-29T00:00:00,Open,Site downloaded for cleaning,,990401,183879,40.671380,-73.977826, 155  ,3025166,Park Slope-Gowanus,"[None, '40.67138', '-73.977826', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,170 9 STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010080128,2018-01-17T00:00:00,Open,Site downloaded for cleaning,,986493,184061,40.671882,-73.991914, 121  ,3347762,Park Slope-Gowanus,"[None, '40.671882', '-73.991914', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,601 UNION STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3004340001,2018-01-28T00:00:00,Open,Site downloaded for cleaning,,988389,186369,40.678216,-73.985078, 119  ,3007206,Park Slope-Gowanus,"[None, '40.678216', '-73.985078', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,472 THIRD AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010080001,2018-01-27T00:00:00,Open,Site downloaded for cleaning,,986653,183775,40.671097,-73.991337, 121  ,3022204,Park Slope-Gowanus,"[None, '40.671097', '-73.991337', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,466 3 AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010080039,2018-02-15T00:00:00,Open,Notice of Intent to Clean and Forever graffiti free form sent,,986695,183841,40.671278,-73.991186, 121  ,3325057,Park Slope-Gowanus,"[None, '40.671278', '-73.991186', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,468 4 AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010150042,2018-01-10T00:00:00,Open,Site downloaded for cleaning,,987190,183210,40.669546,-73.989402, 121  ,3022486,Park Slope-Gowanus,"[None, '40.669546', '-73.989402', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,598 PRESIDENT STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3009580017,2018-02-08T00:00:00,Open,Notice of Intent to Clean and Forever graffiti free form sent,,989059,185727,40.676453,-73.982663, 133  ,3341407,Park Slope-Gowanus,"[None, '40.676453', '-73.982663', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,108 7 AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3009570039,2018-01-29T00:00:00,Open,Site to be cleaned.,,990974,184849,40.674042,-73.975760, 157  ,3020201,Park Slope-Gowanus,"[None, '40.674042', '-73.97576', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,390 14 STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3011027506,2018-01-11T00:00:00,Open,Site downloaded for cleaning,,988840,181033,40.663570,-73.983455, 149  ,3396876,Park Slope-Gowanus,"[None, '40.66357', '-73.983455', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,546 10 STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010940010,2018-03-06T00:00:00,Open,Site to be cleaned.,,989339,181948,40.666081,-73.981656, 151  ,3026127,Park Slope-Gowanus,"[None, '40.666081', '-73.981656', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,412 5 AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3009980040,2018-02-05T00:00:00,Open,Site downloaded for cleaning,,988267,183423,40.670130,-73.985519, 137  ,3021861,Park Slope-Gowanus,"[None, '40.67013', '-73.985519', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,179 9 STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010020037,2018-01-17T00:00:00,Open,Site downloaded for cleaning,,986611,183993,40.671695,-73.991489, 121  ,3022026,Park Slope-Gowanus,"[None, '40.671695', '-73.991489', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,515 5 AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010357502,2018-02-21T00:00:00,Open,Notice of Intent to Clean and Forever graffiti free form sent,,987476,182165,40.666677,-73.988371, 141  ,3392322,Park Slope-Gowanus,"[None, '40.666677', '-73.988371', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,132 9 STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010080009,2018-01-17T00:00:00,Open,Site downloaded for cleaning,,986213,184240,40.672373,-73.992923, 121  ,3000000,Park Slope-Gowanus,"[None, '40.672373', '-73.992923', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,258 7 AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3009890043,2018-01-29T00:00:00,Open,Site to be cleaned.,,989874,183060,40.669133,-73.979727, 153  ,3021507,Park Slope-Gowanus,"[None, '40.669133', '-73.979727', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,589 3 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,39,3010460001,2018-01-19T00:00:00,Open,Site downloaded for cleaning,,985788,182406,40.667339,-73.994456, 117  ,3023833,Park Slope-Gowanus,"[None, '40.667339', '-73.994456', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,479 7 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,39,3011120011,2018-03-07T00:00:00,Open,Site to be cleaned.,,988227,180455,40.661983,-73.985665, 149  ,3027087,Park Slope-Gowanus,"[None, '40.661983', '-73.985665', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,129 9 STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010020001,2018-01-27T00:00:00,Open,Site downloaded for cleaning,,986203,184254,40.672411,-73.992960, 121  ,3022002,Park Slope-Gowanus,"[None, '40.672411', '-73.99296', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,160 9 STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010080023,2018-01-17T00:00:00,Open,Site downloaded for cleaning,,986419,184108,40.672011,-73.992181, 121  ,3022212,Park Slope-Gowanus,"[None, '40.672011', '-73.992181', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,228 PROSPECT PARK WEST,BROOKLYN,07 BROOKLYN,Precinct 72,39,3011130042,2018-02-28T00:00:00,Open,Site downloaded for cleaning,,989519,179606,40.659652,-73.981009, 169  ,3027196,Windsor Terrace,"[None, '40.659652', '-73.981009', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,575 PRESIDENT STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3004410024,2018-01-28T00:00:00,Open,Site downloaded for cleaning,,988652,185943,40.677047,-73.984130, 119  ,3007369,Park Slope-Gowanus,"[None, '40.677047', '-73.98413', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,500 3 AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010200035,2018-03-01T00:00:00,Open,Site to be cleaned.,,986439,183438,40.670172,-73.992109, 117  ,3022764,Park Slope-Gowanus,"[None, '40.670172', '-73.992109', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,308 19 STREET,BROOKLYN,07 BROOKLYN,Precinct 72,38,3008860012,2018-01-24T00:00:00,Open,Site to be cleaned.,,987160,180026,40.660806,-73.989511, 147  ,3017191,Sunset Park West,"[None, '40.660806', '-73.989511', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,648 5 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3006340046,2018-02-15T00:00:00,Open,Site downloaded for cleaning,,986433,180680,40.662602,-73.992132, 143  ,3009094,Park Slope-Gowanus,"[None, '40.662602', '-73.992132', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,350 6 STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3009940010,2018-02-05T00:00:00,Open,Site to be cleaned.,,988618,183638,40.670720,-73.984254, 137  ,3021640,Park Slope-Gowanus,"[None, '40.67072', '-73.984254', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,437 5 AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010050003,2018-03-07T00:00:00,Open,Site to be cleaned.,,988103,183153,40.669389,-73.986111, 137  ,3022112,Park Slope-Gowanus,"[None, '40.669389', '-73.986111', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,643 FIFTH AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3008790007,2018-02-26T00:00:00,Open,Site downloaded for cleaning,,986510,180768,40.662843,-73.991854, 143  ,3017072,Park Slope-Gowanus,"[None, '40.662843', '-73.991854', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,396 FIFTH AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3009930039,2018-02-05T00:00:00,Open,Site to be cleaned.,,988384,183608,40.670638,-73.985097, 137  ,3021604,Park Slope-Gowanus,"[None, '40.670638', '-73.985097', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,542 3 AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010320037,2018-02-15T00:00:00,Open,Site downloaded for cleaning,,986128,182948,40.668827,-73.993230, 117  ,3023318,Park Slope-Gowanus,"[None, '40.668827', '-73.99323', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,130 9 STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010080008,2018-01-17T00:00:00,Open,Site downloaded for cleaning,,986198,184249,40.672398,-73.992978, 121  ,3022205,Park Slope-Gowanus,"[None, '40.672398', '-73.992978', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,468 9 STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010920013,2018-01-17T00:00:00,Open,Mail returned / wrong address,,989604,182083,40.666451,-73.980701, 151  ,3025993,Park Slope-Gowanus,"[None, '40.666451', '-73.980701', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,158 9 STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010080021,2018-01-17T00:00:00,Open,Site downloaded for cleaning,,986405,184118,40.672038,-73.992231, 121  ,3022211,Park Slope-Gowanus,"[None, '40.672038', '-73.992231', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,256 PROSPECT PARK WEST,BROOKLYN,07 BROOKLYN,Precinct 72,39,3011130058,2018-03-02T00:00:00,Open,Site to be cleaned.,,989355,179354,40.658961,-73.981600, 169  ,3027212,Windsor Terrace,"[None, '40.658961', '-73.9816', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,645 5 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3008790006,2018-02-26T00:00:00,Open,Site downloaded for cleaning,,986496,180750,40.662794,-73.991904, 143  ,3017071,Park Slope-Gowanus,"[None, '40.662794', '-73.991904', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,305 7 AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010880080,2018-02-05T00:00:00,Open,Site to be cleaned.,,989535,182513,40.667631,-73.980949, 153  ,3025809,Park Slope-Gowanus,"[None, '40.667631', '-73.980949', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,308 7 AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010000047,2018-02-14T00:00:00,Open,Notice of Intent to Clean and Forever graffiti free form sent,,989541,182533,40.667686,-73.980928, 153  ,3021974,Park Slope-Gowanus,"[None, '40.667686', '-73.980928', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,375 5 AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3009880002,2018-02-05T00:00:00,Open,Site to be cleaned.,,988512,183798,40.671159,-73.984636, 137  ,3021383,Park Slope-Gowanus,"[None, '40.671159', '-73.984636', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,386 14 STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3011020008,2018-01-16T00:00:00,Open,Site downloaded for cleaning,,988808,181053,40.663625,-73.983571, 149  ,3325211,Park Slope-Gowanus,"[None, '40.663625', '-73.983571', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,65 9 STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3009900050,2018-01-17T00:00:00,Open,Site downloaded for cleaning,,985602,184637,40.673463,-73.995126, 119  ,3337607,Park Slope-Gowanus,"[None, '40.673463', '-73.995126', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1624 8 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,39,3011080051,2018-01-24T00:00:00,Open,Site downloaded for cleaning,,988919,180108,40.661031,-73.983171, 149  ,3026871,Park Slope-Gowanus,"[None, '40.661031', '-73.983171', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,464 9 STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010920011,2018-01-17T00:00:00,Open,Site downloaded for cleaning,,989578,182101,40.666501,-73.980794, 151  ,3025991,Park Slope-Gowanus,"[None, '40.666501', '-73.980794', None, False]"
11215,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,433 CARROLL STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3004470059,2018-02-16T00:00:00,Open,Notice of Intent to Clean and Forever graffiti free form sent,,987648,186162,40.677648,-73.987749, 119  ,3007514,Park Slope-Gowanus,"[None, '40.677648', '-73.987749', None, False]"
11216,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1110 BEDFORD AVENUE,BROOKLYN,03 BROOKLYN,Precinct 79,36,3019710032,2018-01-30T00:00:00,Open,Site downloaded for cleaning,,996842,189481,40.686750,-73.954597, 229  ,3056467,Clinton Hill,"[None, '40.68675', '-73.954597', None, False]"
11216,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1510 FULTON STREET,BROOKLYN,03 BROOKLYN,Precinct 79,36,3018640009,2018-02-21T00:00:00,Open,Notice of Intent to Clean and Forever graffiti free form sent,,1000733,186986,40.679895,-73.940573, 271  ,3053842,Crown Heights North,"[None, '40.679895', '-73.940573', None, False]"
11216,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,275 NOSTRAND AVENUE,BROOKLYN,03 BROOKLYN,Precinct 79,36,3017890003,2018-01-19T00:00:00,Open,Site downloaded for cleaning,,997742,190426,40.689342,-73.951350, 251  ,3049933,Bedford,"[None, '40.689342', '-73.95135', None, False]"
11216,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,325 NOSTRAND AVENUE,BROOKLYN,03 BROOKLYN,Precinct 79,36,3018030004,2018-01-14T00:00:00,Open,Site downloaded for cleaning,,997862,189633,40.687165,-73.950918, 251  ,3050612,Bedford,"[None, '40.687165', '-73.950918', None, False]"
11216,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,315 NOSTRAND AVENUE,BROOKLYN,03 BROOKLYN,Precinct 79,36,3018030009,2018-01-19T00:00:00,Open,Site downloaded for cleaning,,997841,189770,40.687541,-73.950994, 251  ,3050617,Bedford,"[None, '40.687541', '-73.950994', None, False]"
11216,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,805 PROSPECT PLACE,BROOKLYN,08 BROOKLYN,Precinct 77,36,3012270076,2018-02-14T00:00:00,Open,Notice of Intent to Clean and Forever graffiti free form sent,,998265,184942,40.674289,-73.949475, 31701,3031024,Crown Heights North,"[None, '40.674289', '-73.949475', None, False]"
